capture_2020_04_17_11_39_49_7228_left,0.00013488676305181102,0.5118546305146664,0.37311898613047195,0.5897106565128795,0.4036205388482726,0.5810705116455921,0.4502627263409701,0.2881576902284947,0.3285166067483953,0.7933398923553142,0.4788350873371733,0.0008901989179635276,0.00034434442626949486,0.00029051163700494036,2.6444789968030574e-06,
capture_2020_04_17_11_39_49_7228_right,0.0047251010648289024,0.5070796642138194,0.5184334834589214,0.5619214120344997,0.5189751453545183,0.5399253948082882,0.533227744304151,0.3166138062007623,0.3376002231790147,0.7351936773606961,0.5608592711676157,0.005115134907035367,0.0005018243762169509,0.001004400559782927,0.0004946080955664594,
capture_2020_04_17_11_39_49_7229_left,0.00010281736360091433,0.5615286403327104,0.4025084261948033,0.644934163817374,0.43118908460455985,0.6330085215126867,0.4427477986794681,0.3824460560385523,0.30386248954077216,0.8336049258019516,0.4833949157110465,0.0006000780563608281,0.0011672035799917611,0.00032167299117816684,3.4490088837375976e-06,
capture_2020_04_17_11_39_49_7229_right,0.0013987469591828672,0.5230266715759339,0.5734184718160545,0.5801428255865709,0.5908628254740232,0.5489782248619223,0.6445053040856955,0.338294897603536,0.3930184020799967,0.756239733963604,0.6349458931374197,0.002231500457242162,0.0001441141209977853,0.00024873818181746205,0.0012350221360879063,
capture_2020_04_17_11_39_49_7230_left,0.00014721804594541459,0.560116270107774,0.3981657491632327,0.6430947274875668,0.4292528527886566,0.630858668591204,0.4448515076532381,0.37311480416501536,0.30860471674362744,0.8335382199373919,0.4846789190630219,0.0008114916072645148,0.0019829463696330865,0.0004111650753496552,4.611433948174548e-06,
capture_2020_04_17_11_39_49_7230_right,0.0006920391863445092,0.5332648057838749,0.574530187404271,0.5874213849093863,0.5849164216513688,0.5544175306459798,0.6406685271284804,0.35883715171358677,0.3880006091268387,0.7591755053640779,0.644157522717115,0.0015904675553545882,8.384880729074302e-05,0.0001683005164337233,0.0008250103503604757,
capture_2020_04_17_11_39_49_7231_left,3.570743584855419e-05,0.5697711577449225,0.3830138059567739,0.6559326264534068,0.4006629097457831,0.6510264238291198,0.41991973435844554,0.42330989322808454,0.3035554666949626,0.8350047275058576,0.46761494350447874,0.0006842487866445402,0.0013473767296858059,0.0005046350319154532,1.9619545242609486e-06,
capture_2020_04_17_11_39_49_7231_right,0.0015182055604225741,0.5299495461950114,0.5437830729403491,0.582933354981284,0.5423843443566913,0.5537109479318658,0.5734543713363764,0.36668388959578424,0.35234470629537507,0.7508941905758105,0.6058720271157719,0.0032733142604785565,0.0003719728939018197,0.0006104049477111309,0.0008338077745138119,
capture_2020_04_17_11_39_49_7232_left,1.6651770067995495e-05,0.5903284663567393,0.36163470422557115,0.6572917848971251,0.3639931950356894,0.6473206283295525,0.3907188488948183,0.43321309029759647,0.2872507788291535,0.8337438302497032,0.48117267015502124,0.0016107631542420743,0.0010165820926028332,0.00044551551374030383,6.743607866042399e-07,
capture_2020_04_17_11_39_49_7232_right,0.003416059540902954,0.5163367303586627,0.48607591895839547,0.57599905627116,0.4960668374797516,0.5550865972009666,0.5105656194867402,0.31451439891115657,0.33105054167205733,0.7545892564585036,0.5425291857929593,0.004890531048665215,0.0006696680356579413,0.0011562963318481959,0.0003534277645244672,
capture_2020_04_17_11_39_49_7233_left,0.00024326607736252742,0.5706589169310183,0.40902061060298645,0.6607233293609127,0.4378453827611964,0.6539385939033538,0.46055536004793934,0.42659419650497726,0.32132610591003147,0.8372359510059573,0.4871185717877048,0.0025443884570227706,0.007120864021966521,0.0013833327980421308,1.2513084535186789e-05,
capture_2020_04_17_11_39_49_7233_right,0.0016213940876005474,0.5284704202195875,0.575645175796808,0.5840423668600477,0.5890334218658171,0.5518195274971583,0.6397489203050812,0.35009435299678626,0.38683049687521553,0.7581464672166499,0.638799440756964,0.0028076785263597887,0.00019411858851721197,0.0003140038061924566,0.0016449670502669623,
capture_2020_04_17_11_39_49_7234_left,0.0012129273358094167,0.5726967681012906,0.47351921781868894,0.6597965196577734,0.5098278818223045,0.6502060785954964,0.5373917296189166,0.4386247055675059,0.37544732943839876,0.8377842165760768,0.5424909835092259,0.010425259944952315,0.052970830357759256,0.004945967035368486,0.00023309525309123471,
capture_2020_04_17_11_39_49_7234_right,0.0018467168860083405,0.5252532116820937,0.5784039665308286,0.5839801758087737,0.6014803969317575,0.5530524405115489,0.6515584557660205,0.3322745887600704,0.39470366276329527,0.7646454791680206,0.6356553343783224,0.0023453820997089135,0.0001738848283400008,0.00022526373603119797,0.0012352071515866535,
capture_2020_04_17_11_39_49_7235_left,0.000798233482645203,0.5538711602366652,0.49896281993287483,0.6418654601590772,0.5416268506989168,0.629082801112106,0.5962430319569701,0.39291816372193084,0.4073305184269554,0.8196242693142562,0.5755577411034558,0.0036569808099144977,0.006202409890208076,0.0010814843669180731,0.0002736043145713042,
capture_2020_04_17_11_39_49_7235_right,0.0009011294464658293,0.5095579186834417,0.603968818632545,0.577665876977899,0.6458687639467022,0.5538530427211615,0.7107663365296525,0.31148872904035524,0.43211817797613494,0.7559483601668552,0.6471376485545405,0.0006401787574600487,1.1890180568437897e-05,3.863272418977434e-05,0.0007143283706078427,
capture_2020_04_17_11_39_49_7236_left,0.000646756567232089,0.5418078397473043,0.50966636365089,0.6288641412614061,0.5590467895959027,0.6165918908694981,0.6244551905379147,0.3556839495305924,0.4275706836618164,0.808502045433015,0.5871183393306707,0.002445466094956408,0.0013289604001408102,0.00045086142656762475,0.00023293228771435932,
capture_2020_04_17_11_39_49_7236_right,0.002606354965763193,0.5029322450793268,0.5882291161400816,0.5676522409780088,0.6254680603205812,0.5440661145425862,0.6834934362339664,0.30403125879248727,0.42451688689780354,0.744921226261363,0.6329904842307452,0.0022515526211563876,7.356279910038634e-05,0.00017610926527551567,0.001599403844534202,
capture_2020_04_17_11_39_49_7237_left,0.0007530505476723146,0.5406322806030545,0.5180053885848762,0.6264013760138646,0.5675831887900818,0.6127372674843746,0.6363168809466924,0.3519328654870219,0.43232079192239026,0.8067442434313841,0.5942898377455572,0.00261532470574541,0.0011861768337724722,0.0004485915500691076,0.0003101552977944884,
capture_2020_04_17_11_39_49_7237_right,0.001121398471227816,0.5057502421480649,0.6069805356967495,0.5757903936370004,0.6524916841359193,0.5539750346171809,0.7148497777327056,0.304698880546324,0.4357113283518369,0.754965875586627,0.6433174964573826,0.0006133713696994715,1.1690983183259167e-05,3.74202551213385e-05,0.0007534225450272061,
capture_2020_04_17_11_39_49_7238_left,0.0008979444585859953,0.5338540490827349,0.5151218139761387,0.6197636874743293,0.566588944692072,0.6051636058260427,0.6354638318641094,0.33378339255337747,0.4309852357607339,0.8007292730446592,0.5911872684166967,0.002336728826239397,0.0008993854474612007,0.000405888020100563,0.00032589317959852996,
capture_2020_04_17_11_39_49_7238_right,0.002255132811889124,0.5142287978304133,0.5867499306494675,0.5796801394834811,0.6245184504597725,0.5540059646954086,0.6824206470616917,0.3149230131420585,0.4210666029646096,0.7600084416448397,0.636767981454157,0.002089598618271196,9.973897739089455e-05,0.00017170622718440826,0.0016830196097107563,
capture_2020_04_17_11_39_49_7239_left,0.0007677374846821195,0.533632063216935,0.5218940735471022,0.6178934440344777,0.5717034986659952,0.6029904158547511,0.6388624115996495,0.33567162303312126,0.4308688937100352,0.7999528159172897,0.5949699346924249,0.002051559410852205,0.0006567377057837545,0.00032785892896068327,0.00029046620817275374,
capture_2020_04_17_11_39_49_7239_right,0.001041843240296087,0.5176011834095731,0.5768045907594906,0.5828062520272594,0.6117725260965624,0.55597694244069,0.6839622697418366,0.3205867917650277,0.4264878226641542,0.7633735219698025,0.6426831492009073,0.001813178339348289,6.812753511461915e-05,0.0001385841214186946,0.000990282435682969,
capture_2020_04_17_11_39_49_7240_left,0.0013650951050772427,0.5163517249273631,0.5204518424322218,0.6000897261585381,0.5743645711063716,0.5834171000841843,0.6469594628309582,0.3036748429153088,0.4342175661855138,0.7845020690390466,0.5925141533853007,0.0023897557258525503,0.0005456859295257459,0.0003491237362962987,0.00037371020382844265,
capture_2020_04_17_11_39_49_7240_right,0.0015647989745835088,0.5059639125555735,0.5870253268279577,0.5768531243747927,0.631928069654463,0.5544850212918231,0.7010381793579612,0.30276367124240516,0.4382620528618652,0.7611764740201179,0.6382845966375332,0.0016614408276560998,4.959533622044573e-05,0.00010959011472362266,0.0010805210179355273,
