Frame preprocessing,Face prediction,Face preprocessing,Face elements prediction,Face elements preprocessing,Eyes prediction,Visual notification,
0.0007321834564208984,0.01499795913696289,0.0009584426879882812,0.01296544075012207,0.0,0.014960050582885742,0.0,
0.0,0.015990495681762695,0.0009641647338867188,0.013016939163208008,0.0,0.013908863067626953,0.0010280609130859375,
0.0009889602661132812,0.014014959335327148,0.0,0.013946771621704102,0.0,0.012955188751220703,0.0009741783142089844,
0.0,0.012962102890014648,0.001005411148071289,0.012996435165405273,0.0,0.013991117477416992,0.0,
0.000993967056274414,0.014958620071411133,0.0010094642639160156,0.012952327728271484,0.0,0.01296687126159668,0.0009975433349609375,
0.0009949207305908203,0.013965129852294922,0.0,0.013960599899291992,0.0,0.012004852294921875,0.0009992122650146484,
0.0009999275207519531,0.013985395431518555,0.0009698867797851562,0.01299285888671875,0.0,0.01194143295288086,0.0009968280792236328,
0.0,0.015964984893798828,0.0,0.013952970504760742,0.0,0.013962030410766602,0.0,
0.0009927749633789062,0.01302027702331543,0.0,0.01394963264465332,0.0009548664093017578,0.011966705322265625,0.0010564327239990234,
0.0009963512420654297,0.013017654418945312,0.0,0.015906810760498047,0.0,0.012006759643554688,0.0009949207305908203,
0.0009961128234863281,0.01496124267578125,0.0,0.012004613876342773,0.0009834766387939453,0.014935016632080078,0.0009958744049072266,
0.000993490219116211,0.01699209213256836,0.0,0.012964725494384766,0.0010008811950683594,0.011946439743041992,0.0,
0.0,0.013984918594360352,0.0009593963623046875,0.013999700546264648,0.0009608268737792969,0.012009620666503906,0.0010192394256591797,
0.0,0.014993429183959961,0.0009586811065673828,0.013965606689453125,0.0,0.013005495071411133,0.0009541511535644531,
0.0,0.014975547790527344,0.0,0.014938831329345703,0.0,0.013003349304199219,0.0009987354278564453,
0.0009999275207519531,0.013959884643554688,0.0,0.01399850845336914,0.0009615421295166016,0.01198267936706543,0.0,
0.000993967056274414,0.013001680374145508,0.0009660720825195312,0.013956546783447266,0.0,0.011981487274169922,0.0,
0.0009903907775878906,0.015009641647338867,0.0,0.013945817947387695,0.0009608268737792969,0.013989686965942383,0.0009856224060058594,
0.0,0.013998031616210938,0.0,0.013935327529907227,0.0,0.011991500854492188,0.0009610652923583984,
0.0,0.013006210327148438,0.0,0.013975143432617188,0.0,0.01291203498840332,0.0,
0.000997304916381836,0.013963460922241211,0.0,0.013005733489990234,0.0009567737579345703,0.014959096908569336,0.0009982585906982422,
0.0,0.015953540802001953,0.0,0.013058662414550781,0.0,0.011913537979125977,0.000957489013671875,
0.0,0.014955282211303711,0.0,0.014018774032592773,0.0,0.01292872428894043,0.0,
0.0009887218475341797,0.014002799987792969,0.0,0.01296091079711914,0.0,0.013926267623901367,0.0,
0.0009999275207519531,0.013952493667602539,0.0009980201721191406,0.013996124267578125,0.0,0.012957572937011719,0.0009708404541015625,
0.0009989738464355469,0.015006303787231445,0.0,0.013965368270874023,0.0,0.012938737869262695,0.0009739398956298828,
0.0,0.015016555786132812,0.0,0.013933897018432617,0.0,0.013968706130981445,0.0,
0.0,0.013959646224975586,0.0,0.013962507247924805,0.0,0.013025283813476562,0.0,
0.0,0.013962268829345703,0.0,0.014958858489990234,0.0,0.012999534606933594,0.0009703636169433594,
0.0,0.014984846115112305,0.0,0.012932538986206055,0.0010333061218261719,0.012927770614624023,0.0,
0.0009927749633789062,0.013961315155029297,0.0,0.01200246810913086,0.0010192394256591797,0.011954784393310547,0.0,
0.0,0.017951488494873047,0.0,0.014971017837524414,0.0,0.011993408203125,0.0009627342224121094,
0.00101470947265625,0.01493978500366211,0.0,0.013962745666503906,0.0,0.013962507247924805,0.0,
0.0,0.014994621276855469,0.0,0.013933897018432617,0.0,0.012982368469238281,0.00096893310546875,
0.0,0.01496577262878418,0.0,0.013001441955566406,0.0,0.012937068939208984,0.0009851455688476562,
0.0,0.013995885848999023,0.0,0.013929367065429688,0.0,0.012001276016235352,0.0009632110595703125,
0.0,0.01595139503479004,0.0,0.01296377182006836,0.0,0.01296544075012207,0.0,
0.0009906291961669922,0.014016151428222656,0.0,0.013946056365966797,0.0,0.01292729377746582,0.0,
0.000982522964477539,0.013976335525512695,0.0,0.013983488082885742,0.0,0.012964963912963867,0.000997304916381836,
0.0,0.013997316360473633,0.0009653568267822266,0.013963699340820312,0.0,0.014954805374145508,0.0009992122650146484,
0.001001596450805664,0.01700115203857422,0.0,0.011965036392211914,0.0009477138519287109,0.011967182159423828,0.0009982585906982422,
0.001003265380859375,0.01595020294189453,0.0,0.01401829719543457,0.0,0.012910127639770508,0.0010118484497070312,
0.0009701251983642578,0.013962984085083008,0.0,0.013020515441894531,0.0,0.012951374053955078,0.0009577274322509766,
0.0,0.014925956726074219,0.0,0.013995170593261719,0.0,0.011967658996582031,0.0010027885437011719,
0.0,0.016007184982299805,0.0,0.013913393020629883,0.0,0.011967182159423828,0.0010349750518798828,
0.0,0.01593923568725586,0.0,0.01401829719543457,0.0,0.01390981674194336,0.0,
0.0009877681732177734,0.013967514038085938,0.0,0.013002157211303711,0.0,0.013921022415161133,0.0,
0.0009989738464355469,0.0149688720703125,0.0,0.013963460922241211,0.0,0.011992216110229492,0.0009617805480957031,
0.0009770393371582031,0.014006853103637695,0.0,0.012921333312988281,0.0,0.01297307014465332,0.0009891986846923828,
0.000997781753540039,0.013976573944091797,0.0,0.01395869255065918,0.0,0.012001991271972656,0.0009624958038330078,
0.0,0.016951799392700195,0.0,0.012997150421142578,0.0009634494781494141,0.010971546173095703,0.0010230541229248047,
0.0,0.022969484329223633,0.0,0.015920162200927734,0.0,0.012999534606933594,0.0,
0.0,0.015993833541870117,0.0,0.012991189956665039,0.0,0.012899398803710938,0.0,
0.0,0.014978408813476562,0.0009598731994628906,0.012971878051757812,0.0,0.012005090713500977,0.0009620189666748047,
0.0,0.01396942138671875,0.0009613037109375,0.014015913009643555,0.0,0.012952327728271484,0.0,
0.0,0.015990495681762695,0.0,0.013959884643554688,0.0009615421295166016,0.01300358772277832,0.0,
0.0,0.014953136444091797,0.0,0.014039993286132812,0.0,0.011926889419555664,0.0009608268737792969,
0.0,0.012987375259399414,0.0,0.01593160629272461,0.0,0.01199483871459961,0.0009603500366210938,
0.0,0.015011310577392578,0.0,0.012913227081298828,0.0,0.012990474700927734,0.0009696483612060547,
0.0,0.015003204345703125,0.0,0.01298213005065918,0.0,0.011950969696044922,0.0,
0.0,0.014015913009643555,0.0,0.013906478881835938,0.0,0.01196908950805664,0.0010313987731933594,
0.0009670257568359375,0.014997720718383789,0.0009732246398925781,0.013006210327148438,0.0,0.014931917190551758,0.0009701251983642578,
0.0,0.017385482788085938,0.0,0.01300191879272461,0.0,0.012958526611328125,0.0009701251983642578,
0.0009980201721191406,0.014014482498168945,0.0,0.01395273208618164,0.0009517669677734375,0.01199793815612793,0.0009682178497314453,
0.0,0.013964653015136719,0.0,0.014015436172485352,0.0,0.013936042785644531,0.000972747802734375,
0.0,0.014997720718383789,0.0009582042694091797,0.01202392578125,0.0,0.013906717300415039,0.0,
0.0,0.014983654022216797,0.0,0.013970136642456055,0.0009906291961669922,0.011934041976928711,0.0,
0.0009913444519042969,0.014016866683959961,0.0,0.012938499450683594,0.0009703636169433594,0.012974977493286133,0.0009889602661132812,
0.0009951591491699219,0.015007734298706055,0.0,0.012965917587280273,0.0,0.011950969696044922,0.0009660720825195312,
0.0009946823120117188,0.014963626861572266,0.0,0.013968229293823242,0.0,0.01195669174194336,0.0010325908660888672,
0.0,0.015004873275756836,0.0,0.013918161392211914,0.0,0.013954639434814453,0.0,
0.000972747802734375,0.015965700149536133,0.0,0.012989282608032227,0.0,0.012933015823364258,0.0,
0.0009570121765136719,0.013004064559936523,0.0009586811065673828,0.013989686965942383,0.0,0.012938261032104492,0.0009968280792236328,
0.0,0.01396632194519043,0.0,0.013001680374145508,0.0,0.013919830322265625,0.0,
0.0,0.016992568969726562,0.0,0.01292562484741211,0.0,0.012001276016235352,0.0009636878967285156,
0.0,0.013979434967041016,0.0,0.0169370174407959,0.0,0.01298832893371582,0.0,
0.0009808540344238281,0.014007806777954102,0.0,0.012924671173095703,0.0,0.012972831726074219,0.0,
0.0,0.015930891036987305,0.0,0.013995885848999023,0.0,0.012931346893310547,0.0010309219360351562,
0.0009927749633789062,0.013962507247924805,0.0,0.014969587326049805,0.0,0.011958599090576172,0.0010523796081542969,
0.0009891986846923828,0.014985322952270508,0.0,0.012965679168701172,0.0009706020355224609,0.01400136947631836,0.0,
0.0,0.013992786407470703,0.001012563705444336,0.012931346893310547,0.0,0.011990785598754883,0.0009670257568359375,
0.0,0.013957023620605469,0.0,0.014984607696533203,0.0009944438934326172,0.011968374252319336,0.0009634494781494141,
0.0,0.014980554580688477,0.0,0.012969255447387695,0.0,0.013957023620605469,0.0,
0.0,0.01495504379272461,0.0,0.011973381042480469,0.0009930133819580078,0.012031793594360352,0.0,
0.0,0.014893531799316406,0.0,0.01696944236755371,0.0,0.013947486877441406,0.000997304916381836,
0.0,0.015951871871948242,0.0,0.021941661834716797,0.000997304916381836,0.013962745666503906,0.000997304916381836,
0.0,0.013958930969238281,0.0,0.01501321792602539,0.0,0.012988567352294922,0.0,
0.0010042190551757812,0.014947891235351562,0.0,0.013011455535888672,0.0009541511535644531,0.013002634048461914,0.0009591579437255859,
0.0009930133819580078,0.013010025024414062,0.0,0.015454292297363281,0.0,0.011970996856689453,0.0010318756103515625,
0.0009970664978027344,0.01403045654296875,0.0009295940399169922,0.01300191879272461,0.0009627342224121094,0.012001752853393555,0.0009646415710449219,
0.0009932518005371094,0.015957355499267578,0.0,0.01296544075012207,0.0,0.013005495071411133,0.0009565353393554688,
0.0009503364562988281,0.013962507247924805,0.0,0.012985706329345703,0.001001596450805664,0.011976957321166992,0.0009603500366210938,
0.0009837150573730469,0.014012813568115234,0.0,0.01399087905883789,0.0,0.011970043182373047,0.0,
0.0,0.01598501205444336,0.0,0.013927459716796875,0.0,0.012967348098754883,0.0,
0.0,0.015009403228759766,0.0,0.015961170196533203,0.0,0.014960050582885742,0.0,
0.0,0.015960216522216797,0.0,0.01695084571838379,0.0,0.012461662292480469,0.0009484291076660156,
0.0009903907775878906,0.013973474502563477,0.0,0.012990474700927734,0.0009610652923583984,0.011990070343017578,0.0,
0.0,0.015003204345703125,0.0,0.014913797378540039,0.0,0.013010263442993164,0.00095367431640625,
0.0009808540344238281,0.013964414596557617,0.0,0.014012575149536133,0.0,0.012948751449584961,0.001012563705444336,
0.0009932518005371094,0.01300358772277832,0.0009584426879882812,0.01396632194519043,0.0,0.011997699737548828,0.0009617805480957031,
0.000997304916381836,0.014012336730957031,0.0,0.012932300567626953,0.0009789466857910156,0.013000965118408203,0.0009987354278564453,
0.0009868144989013672,0.01500391960144043,0.0,0.012977838516235352,0.0,0.011934518814086914,0.0010099411010742188,
0.0,0.014955997467041016,0.0,0.0139617919921875,0.0,0.01196599006652832,0.0009980201721191406,
0.0,0.014990091323852539,0.0009560585021972656,0.013018369674682617,0.0,0.013916015625,0.0,
0.0,0.014986038208007812,0.0,0.014922142028808594,0.0,0.01296544075012207,0.0010311603546142578,
0.0009429454803466797,0.013962268829345703,0.0,0.015995025634765625,0.0,0.012976408004760742,0.0009632110595703125,
0.0009963512420654297,0.013979434967041016,0.0,0.013945341110229492,0.0,0.014960050582885742,0.0,
0.0,0.016936540603637695,0.0,0.012010335922241211,0.0009884834289550781,0.011934757232666016,0.0009970664978027344,
0.0,0.016010046005249023,0.0,0.013960123062133789,0.0,0.011914491653442383,0.0010128021240234375,
0.0010151863098144531,0.015970706939697266,0.0,0.01393270492553711,0.0,0.012959957122802734,0.0,
0.0,0.01599740982055664,0.0,0.013909101486206055,0.0,0.012968063354492188,0.0009949207305908203,
0.0009927749633789062,0.014014720916748047,0.0,0.01494288444519043,0.0009610652923583984,0.011994361877441406,0.0009744167327880859,
0.0009949207305908203,0.016010046005249023,0.0,0.01390838623046875,0.0,0.012966394424438477,0.0010344982147216797,
0.0,0.014961957931518555,0.0,0.012999296188354492,0.0009627342224121094,0.013998031616210938,0.0009634494781494141,
0.0009975433349609375,0.013988494873046875,0.0,0.013936042785644531,0.0,0.012256383895874023,0.0009608268737792969,
0.0,0.015955448150634766,0.0,0.014957904815673828,0.0,0.012967109680175781,0.0,
0.0,0.014996767044067383,0.0,0.013917207717895508,0.0,0.014955520629882812,0.0,
0.0010066032409667969,0.013991594314575195,0.0,0.013976097106933594,0.0,0.01291203498840332,0.000997304916381836,
0.0009999275207519531,0.013961315155029297,0.0,0.013993263244628906,0.0009610652923583984,0.012006998062133789,0.0009605884552001953,
0.0009524822235107422,0.01401376724243164,0.0,0.012915849685668945,0.0,0.013998985290527344,0.0009708404541015625,
0.0009801387786865234,0.014959096908569336,0.0,0.012712240219116211,0.0009953975677490234,0.010971546173095703,0.0009589195251464844,
0.0,0.014994382858276367,0.0009615421295166016,0.012975931167602539,0.0010232925415039062,0.011931896209716797,0.0009970664978027344,
0.0009715557098388672,0.013998270034790039,0.0,0.013979911804199219,0.0,0.012911558151245117,0.0,
0.0009937286376953125,0.013998270034790039,0.0009610652923583984,0.015438556671142578,0.0,0.012004613876342773,0.0009648799896240234,
0.0010013580322265625,0.012990951538085938,0.0009636878967285156,0.013996124267578125,0.0,0.012965679168701172,0.0009758472442626953,
0.0,0.013990163803100586,0.0,0.014931440353393555,0.0009975433349609375,0.014967918395996094,0.0,
0.000985860824584961,0.014958858489990234,0.0,0.011969804763793945,0.0009963512420654297,0.012002229690551758,0.0009617805480957031,
0.0,0.014954328536987305,0.0,0.01399850845336914,0.0,0.012936830520629883,0.0,
0.0009894371032714844,0.014014720916748047,0.0,0.012966394424438477,0.0,0.012911081314086914,0.001033782958984375,
0.0009944438934326172,0.015957117080688477,0.0,0.013000965118408203,0.0009613037109375,0.012006521224975586,0.0,
0.0009691715240478516,0.01498556137084961,0.0,0.013962984085083008,0.0009598731994628906,0.01201009750366211,0.0009648799896240234,
0.0009894371032714844,0.014996528625488281,0.0009605884552001953,0.012984991073608398,0.0,0.014003276824951172,0.0009577274322509766,
0.000993490219116211,0.013014078140258789,0.0,0.013924360275268555,0.0,0.012952089309692383,0.0,
0.0,0.013995885848999023,0.0009567737579345703,0.01495981216430664,0.0,0.012005805969238281,0.0009603500366210938,
0.0009851455688476562,0.013963460922241211,0.0,0.013992786407470703,0.0,0.012970209121704102,0.0009741783142089844,
0.0,0.014043807983398438,0.0,0.01291513442993164,0.0,0.014939546585083008,0.0,
0.0010013580322265625,0.014980554580688477,0.0,0.01495504379272461,0.0,0.01198720932006836,0.0009913444519042969,
0.0,0.015984773635864258,0.0009613037109375,0.01201009750366211,0.0009543895721435547,0.013002157211303711,0.0009806156158447266,
0.0,0.015012264251708984,0.0,0.013970375061035156,0.0,0.013900041580200195,0.0,
0.0,0.014006853103637695,0.0,0.01494288444519043,0.0009605884552001953,0.012980937957763672,0.0,
0.0,0.01398324966430664,0.0,0.013002395629882812,0.0,0.013905763626098633,0.0010318756103515625,
0.0,0.01495051383972168,0.0,0.012375116348266602,0.0,0.012946844100952148,0.0009596347808837891,
0.0010025501251220703,0.015005350112915039,0.0,0.014947891235351562,0.0,0.011964797973632812,0.0009582042694091797,
0.0,0.015992164611816406,0.0,0.012962818145751953,0.0009613037109375,0.012970209121704102,0.0,
0.0,0.014986753463745117,0.0,0.013925552368164062,0.0,0.012991905212402344,0.0009729862213134766,
0.0009932518005371094,0.014006614685058594,0.0,0.014965295791625977,0.0,0.013937234878540039,0.0009686946868896484,
0.0009953975677490234,0.013966798782348633,0.0010223388671875,0.01397252082824707,0.0,0.01292729377746582,0.0,
0.0,0.015948772430419922,0.0,0.01296544075012207,0.0,0.012969255447387695,0.0,
0.0009918212890625,0.014023303985595703,0.00093841552734375,0.013016700744628906,0.0,0.011955499649047852,0.0009570121765136719,
0.0,0.014955759048461914,0.0,0.014013051986694336,0.0,0.011953353881835938,0.0009644031524658203,
0.0,0.01600480079650879,0.0,0.012964963912963867,0.0,0.01390981674194336,0.0,
0.000942230224609375,0.01399993896484375,0.0009593963623046875,0.014017105102539062,0.0,0.012947559356689453,0.0009639263153076172,
0.0,0.0139617919921875,0.0,0.013998270034790039,0.0,0.01296854019165039,0.0,
0.0,0.013023138046264648,0.0009450912475585938,0.013013601303100586,0.0,0.013944864273071289,0.0,
0.0,0.014959573745727539,0.0,0.013004779815673828,0.0009584426879882812,0.012969970703125,0.0,
0.000995635986328125,0.014014720916748047,0.0,0.013966560363769531,0.0,0.012932538986206055,0.0,
0.0,0.016987323760986328,0.0,0.014005899429321289,0.0,0.012883901596069336,0.0009961128234863281,
0.0,0.014992475509643555,0.0009589195251464844,0.013017892837524414,0.0,0.012942790985107422,0.0009670257568359375,
0.0009965896606445312,0.014017343521118164,0.0,0.01492762565612793,0.0,0.012947320938110352,0.0,
0.0010004043579101562,0.014997243881225586,0.0009708404541015625,0.01300358772277832,0.0,0.013920783996582031,0.0,
0.0,0.01598525047302246,0.0,0.012939691543579102,0.0,0.01298975944519043,0.0009694099426269531,
0.0,0.013961076736450195,0.001001119613647461,0.014204263687133789,0.0,0.01300668716430664,0.0009598731994628906,
0.0,0.01752924919128418,0.0,0.013020992279052734,0.0,0.012939214706420898,0.0009710788726806641,
0.0009968280792236328,0.014985322952270508,0.0,0.012965917587280273,0.0,0.01296377182006836,0.0009791851043701172,
0.0,0.014008760452270508,0.0,0.014905691146850586,0.0,0.013002872467041016,0.0009622573852539062,
0.0010123252868652344,0.014958858489990234,0.0,0.01342010498046875,0.0009984970092773438,0.012997627258300781,0.0009315013885498047,
0.0,0.016949176788330078,0.0009984970092773438,0.013010740280151367,0.0,0.013913631439208984,0.0009970664978027344,
0.0009949207305908203,0.014960289001464844,0.0,0.013003826141357422,0.0,0.012959480285644531,0.0,
0.0009965896606445312,0.015995264053344727,0.0009589195251464844,0.013010501861572266,0.0,0.012921333312988281,0.0,
0.0,0.015006303787231445,0.0,0.013914823532104492,0.0,0.012991905212402344,0.000957489013671875,
0.0009882450103759766,0.013989925384521484,0.0009739398956298828,0.013015270233154297,0.0,0.012957572937011719,0.0009517669677734375,
0.0,0.012979745864868164,0.0009589195251464844,0.014016866683959961,0.0,0.012933731079101562,0.0,
0.0009968280792236328,0.0159912109375,0.0009620189666748047,0.012003660202026367,0.0009627342224121094,0.012999296188354492,0.0009653568267822266,
0.0,0.014008760452270508,0.0009446144104003906,0.012970209121704102,0.0,0.011998653411865234,0.0009710788726806641,
0.0,0.01499629020690918,0.0,0.01395726203918457,0.0009484291076660156,0.011964797973632812,0.0,
0.0,0.015079259872436523,0.0,0.013022899627685547,0.0,0.014904499053955078,0.0010051727294921875,
0.0009832382202148438,0.017945051193237305,0.0,0.013019323348999023,0.0,0.014943599700927734,0.0,
0.0009975433349609375,0.012996912002563477,0.000993490219116211,0.01393270492553711,0.0,0.012982368469238281,0.0,
0.0,0.015001058578491211,0.0,0.013908863067626953,0.0,0.012004375457763672,0.0009608268737792969,
0.0009899139404296875,0.014993906021118164,0.0,0.012957572937011719,0.0009703636169433594,0.012965202331542969,0.0,
0.0010046958923339844,0.014957666397094727,0.0,0.014957427978515625,0.0,0.01196599006652832,0.0010313987731933594,
0.0009915828704833984,0.013959884643554688,0.0,0.014023780822753906,0.0,0.012905120849609375,0.0010504722595214844,
0.0,0.015008211135864258,0.0,0.013924121856689453,0.0,0.012989521026611328,0.0009958744049072266,
0.0009839534759521484,0.015956640243530273,0.0,0.01296854019165039,0.0,0.011968612670898438,0.0009965896606445312,
0.0009961128234863281,0.014002561569213867,0.0,0.013962745666503906,0.0009644031524658203,0.011961698532104492,0.0,
0.0,0.014995098114013672,0.0,0.013975381851196289,0.0,0.012948989868164062,0.0009605884552001953,
0.0010061264038085938,0.01694512367248535,0.0009975433349609375,0.013963460922241211,0.0,0.013008832931518555,0.0009531974792480469,
0.0,0.013956785202026367,0.0,0.014999151229858398,0.0,0.012924909591674805,0.0010437965393066406,
0.0,0.015958547592163086,0.0,0.013998746871948242,0.0009584426879882812,0.011184215545654297,0.0009613037109375,
0.0010075569152832031,0.014988899230957031,0.0,0.013923168182373047,0.0,0.013001441955566406,0.0009615421295166016,
0.0009946823120117188,0.014971733093261719,0.0,0.013001203536987305,0.0,0.012954235076904297,0.0009560585021972656,
0.0009932518005371094,0.013997793197631836,0.0,0.015954256057739258,0.0,0.012960195541381836,0.0,
0.0,0.013992786407470703,0.0009691715240478516,0.013016700744628906,0.0,0.013910055160522461,0.0,
0.0,0.014023780822753906,0.0,0.012922048568725586,0.0,0.01294708251953125,0.000997781753540039,
0.0010182857513427734,0.015956401824951172,0.0,0.01493978500366211,0.0,0.012006282806396484,0.0,
0.0,0.014986276626586914,0.0009839534759521484,0.01295161247253418,0.0,0.01200723648071289,0.0009572505950927734,
0.0,0.016941308975219727,0.0,0.013954639434814453,0.0,0.013998270034790039,0.0009799003601074219,
0.0009734630584716797,0.01396942138671875,0.0,0.01401066780090332,0.0,0.012913227081298828,0.0,
0.0009922981262207031,0.013965368270874023,0.0,0.014014244079589844,0.0,0.012948036193847656,0.0009741783142089844,
0.0,0.015012979507446289,0.0,0.012925148010253906,0.0,0.01298832893371582,0.0010218620300292969,
0.000993490219116211,0.013968229293823242,0.0,0.01360321044921875,0.0,0.011968851089477539,0.0010364055633544922,
0.000995635986328125,0.015016794204711914,0.0,0.01495814323425293,0.0,0.011949539184570312,0.0009598731994628906,
0.0009942054748535156,0.01498270034790039,0.0009696483612060547,0.013000726699829102,0.0,0.013963699340820312,0.0009636878967285156,
0.0009889602661132812,0.014963865280151367,0.0,0.013991594314575195,0.0,0.0129241943359375,0.0,
0.0009961128234863281,0.013935327529907227,0.0,0.013997077941894531,0.0009593963623046875,0.013002872467041016,0.0,
0.0,0.01501154899597168,0.0,0.012955665588378906,0.0009510517120361328,0.013000726699829102,0.0009970664978027344,
0.0009906291961669922,0.016962766647338867,0.0,0.014000415802001953,0.0,0.012951374053955078,0.0,
0.0009987354278564453,0.014956951141357422,0.0,0.014959096908569336,0.0,0.012009859085083008,0.0009555816650390625,
0.0010159015655517578,0.013942956924438477,0.0,0.013832807540893555,0.0,0.013004302978515625,0.0,
0.0,0.014961957931518555,0.0,0.013962030410766602,0.0,0.013566970825195312,0.0009653568267822266,
0.0,0.013961315155029297,0.0,0.013018131256103516,0.0,0.012913942337036133,0.0,
0.0,0.0159299373626709,0.0,0.014032125473022461,0.0,0.011934757232666016,0.0009629726409912109,
0.000993967056274414,0.01696324348449707,0.0,0.01494455337524414,0.0,0.012979507446289062,0.0,
0.0009932518005371094,0.013966798782348633,0.0,0.014023780822753906,0.0,0.012906312942504883,0.0,
0.0,0.013994455337524414,0.0009634494781494141,0.01396322250366211,0.0,0.011972904205322266,0.001026153564453125,
0.0,0.014948606491088867,0.0,0.013018608093261719,0.0,0.013908624649047852,0.0010216236114501953,
0.0,0.018909692764282227,0.0,0.012999296188354492,0.0009624958038330078,0.01196742057800293,0.0,
0.0,0.01399087905883789,0.0009613037109375,0.013000726699829102,0.0009675025939941406,0.011995077133178711,0.0,
0.0009913444519042969,0.0139923095703125,0.0,0.013929128646850586,0.0,0.01296544075012207,0.0,
0.0,0.015947341918945312,0.0,0.013002634048461914,0.0,0.013960123062133789,0.0009665489196777344,
0.0009911060333251953,0.013962507247924805,0.0,0.013998985290527344,0.0009601116180419922,0.012007474899291992,0.0009584426879882812,
0.0,0.013222694396972656,0.0009684562683105469,0.012973785400390625,0.0,0.013941049575805664,0.0,
0.0,0.015993356704711914,0.0,0.012910842895507812,0.0,0.013963699340820312,0.0,
0.0,0.014997482299804688,0.0,0.013909101486206055,0.0,0.012006521224975586,0.0,
0.0,0.014988422393798828,0.0009584426879882812,0.013976335525512695,0.0,0.011992931365966797,0.000965118408203125,
0.0009942054748535156,0.013995885848999023,0.0009608268737792969,0.013046741485595703,0.0,0.013926982879638672,0.0,
0.0,0.017939329147338867,0.0,0.013915777206420898,0.0,0.012968301773071289,0.001001119613647461,
0.0010080337524414062,0.013950824737548828,0.0,0.013999462127685547,0.0009608268737792969,0.012004852294921875,0.0,
0.0009980201721191406,0.016002893447875977,0.0,0.01392507553100586,0.0,0.012952566146850586,0.0,
0.0009827613830566406,0.014998435974121094,0.000957489013671875,0.012983083724975586,0.0,0.01198720932006836,0.0009760856628417969,
0.0009920597076416016,0.014011383056640625,0.0,0.01496267318725586,0.0,0.012944698333740234,0.0009627342224121094,
0.0,0.013962984085083008,0.0,0.013968467712402344,0.0,0.012959480285644531,0.0,
0.0009944438934326172,0.015001773834228516,0.0,0.013359546661376953,0.0009603500366210938,0.012964487075805664,0.0010151863098144531,
0.0009942054748535156,0.012979745864868164,0.0009937286376953125,0.013007640838623047,0.0,0.012970209121704102,0.0009388923645019531,
0.0,0.014006376266479492,0.0,0.013973474502563477,0.0,0.011950969696044922,0.0009608268737792969,
0.0009925365447998047,0.014958858489990234,0.0,0.013007640838623047,0.0009927749633789062,0.012962818145751953,0.0009713172912597656,
0.0,0.016972780227661133,0.0,0.01498556137084961,0.0,0.01295018196105957,0.0009596347808837891,
0.0,0.012968778610229492,0.0,0.013997554779052734,0.0009584426879882812,0.012004852294921875,0.0009756088256835938,
0.0009777545928955078,0.013965368270874023,0.0009953975677490234,0.012965202331542969,0.0,0.01399087905883789,0.0009684562683105469,
